%
% index = 480, name = bbob_f015_i02_d02__bbob_f021_i04_d02
% instance = 1, reference value = 9.266535655375680e-001
% function evaluation | indicator value | target hit
1	3.207963160082568e+000	3.235936569296283e+000
44	2.536267972551568e+000	2.570395782768864e+000
45	9.252465331787829e-001	9.332543007969910e-001
47	8.461335751054588e-001	8.511380382023764e-001
79	8.090091372301100e-001	8.128305161640993e-001
83	5.012273069870565e-001	5.128613839913648e-001
84	4.980190942128692e-001	5.011872336272722e-001
90	4.775863361562814e-001	4.786300923226383e-001
129	4.243322991876433e-001	4.265795188015927e-001
136	3.817324465368369e-001	3.890451449942806e-001
143	3.389972725097735e-001	3.467368504525316e-001
144	2.545610422630525e-001	2.570395782768864e-001
156	2.358077009401769e-001	2.398832919019490e-001
165	2.247786097389136e-001	2.290867652767773e-001
166	2.161128643033209e-001	2.187761623949552e-001
176	2.058394723731020e-001	2.089296130854039e-001
180	1.875445775269381e-001	1.905460717963247e-001
184	1.822470384818574e-001	1.862087136662868e-001
188	1.797854805508559e-001	1.819700858609984e-001
189	1.696408033308857e-001	1.698243652461744e-001
212	1.654109719034762e-001	1.659586907437561e-001
245	1.541088840184189e-001	1.548816618912481e-001
299	1.513181956193747e-001	1.513561248436208e-001
2011	1.488493480985453e-001	1.513561248436208e-001
%
% index = 481, name = bbob_f015_i03_d02__bbob_f021_i05_d02
% instance = 2, reference value = 9.614673412622510e-001
% function evaluation | indicator value | target hit
1	1.372139116295524e+000	1.380384264602885e+000
2011	1.372139116295524e+000	1.380384264602885e+000
%
% index = 482, name = bbob_f015_i07_d02__bbob_f021_i08_d02
% instance = 3, reference value = 8.481232815246190e-001
% function evaluation | indicator value | target hit
1	1.523975106759780e+000	1.548816618912481e+000
2011	1.523975106759780e+000	1.548816618912481e+000
%
% index = 483, name = bbob_f015_i09_d02__bbob_f021_i10_d02
% instance = 4, reference value = 9.343657395801610e-001
% function evaluation | indicator value | target hit
1	7.298289973761594e-001	7.413102413009175e-001
84	5.134142573004145e-001	5.248074602497725e-001
99	4.639720982262178e-001	4.677351412871982e-001
121	4.412675458838294e-001	4.466835921509632e-001
123	3.982451615904507e-001	4.073802778041127e-001
126	3.947111332245533e-001	3.981071705534973e-001
134	3.889442213615458e-001	3.890451449942806e-001
156	3.771725758265346e-001	3.801893963205612e-001
165	3.706164375910093e-001	3.715352290971726e-001
186	3.386502917618084e-001	3.388441561392026e-001
197	3.279372571228535e-001	3.311311214825911e-001
206	3.118003763980138e-001	3.162277660168379e-001
241	2.906580398017201e-001	2.951209226666385e-001
273	2.862722234628211e-001	2.884031503126606e-001
280	2.810964237625593e-001	2.818382931264454e-001
290	2.746217307228802e-001	2.754228703338166e-001
302	2.684727201446504e-001	2.691534803926916e-001
2011	2.670187159195014e-001	2.691534803926916e-001
%
% index = 484, name = bbob_f015_i11_d02__bbob_f021_i12_d02
% instance = 5, reference value = 9.285293274400400e-001
% function evaluation | indicator value | target hit
1	1.449976805360654e+001	1.479108388168207e+001
102	1.210430963974324e+001	1.230268770812382e+001
127	1.175482797479436e+001	1.202264434617413e+001
136	1.147494761231351e+001	1.148153621496883e+001
139	1.084682893978003e+001	1.096478196143185e+001
145	1.065225123096354e+001	1.071519305237607e+001
168	1.015480951926102e+001	1.023292992280754e+001
182	9.884580575711492e+000	1.000000000000000e+001
187	9.558781697958255e+000	9.772372209558107e+000
199	9.528340516614840e+000	9.549925860214358e+000
2011	9.372300728856125e+000	9.549925860214358e+000
%
% index = 485, name = bbob_f015_i13_d02__bbob_f021_i14_d02
% instance = 6, reference value = 7.869493531439110e-001
% function evaluation | indicator value | target hit
1	1.101214687946678e+001	1.122018454301964e+001
41	8.625853124155238e+000	8.709635899560805e+000
49	1.880547265315595e+000	1.905460717963247e+000
63	1.755602154797186e+000	1.778279410038923e+000
72	1.438777010597621e+000	1.445439770745927e+000
128	1.219514955991922e+000	1.230268770812382e+000
144	7.380435718172055e-001	7.413102413009175e-001
157	7.072335980153448e-001	7.079457843841379e-001
181	6.857750438666869e-001	6.918309709189364e-001
2011	6.802277561022916e-001	6.918309709189364e-001
%
% index = 486, name = bbob_f015_i15_d02__bbob_f021_i16_d02
% instance = 7, reference value = 7.251991757567350e-001
% function evaluation | indicator value | target hit
1	1.851891344982735e+000	1.862087136662868e+000
1825	1.529101797332735e+000	1.548816618912481e+000
2011	1.529101797332735e+000	1.548816618912481e+000
%
% index = 487, name = bbob_f015_i17_d02__bbob_f021_i18_d02
% instance = 8, reference value = 9.590878123650261e-001
% function evaluation | indicator value | target hit
1	7.947004541262048e-001	8.128305161640993e-001
83	6.663687330888517e-001	6.760829753919818e-001
86	6.532326102455790e-001	6.606934480075960e-001
87	3.268170190178038e-001	3.311311214825911e-001
103	2.880685955908870e-001	2.884031503126606e-001
107	2.663863951566950e-001	2.691534803926916e-001
111	2.598887045721557e-001	2.630267991895382e-001
119	2.145618059786577e-001	2.187761623949552e-001
126	2.114281459048608e-001	2.137962089502232e-001
131	2.064109944123138e-001	2.089296130854039e-001
134	1.760400185025697e-001	1.778279410038923e-001
139	1.583380700951597e-001	1.584893192461113e-001
159	1.521727497420699e-001	1.548816618912481e-001
164	1.496167490414618e-001	1.513561248436208e-001
177	1.456395981206384e-001	1.479108388168208e-001
185	1.388952857878784e-001	1.412537544622755e-001
190	1.380261689734900e-001	1.380384264602885e-001
193	1.324744708289923e-001	1.348962882591654e-001
198	1.310153965099211e-001	1.318256738556407e-001
209	1.279510851145039e-001	1.288249551693134e-001
231	1.254810775383590e-001	1.258925411794167e-001
