%
% index = 970, name = bbob_f014_i02_d03__bbob_f017_i04_d03
% instance = 1, reference value = 9.610241164029511e-001
% function evaluation | indicator value | target hit
1	2.224359937823234e-001	2.238721138568340e-001
50	2.184015027501287e-001	2.187761623949552e-001
82	2.037027326292670e-001	2.041737944669530e-001
143	1.982913904288540e-001	1.995262314968880e-001
311	1.962571266163967e-001	1.995262314968880e-001
%
% index = 971, name = bbob_f014_i03_d03__bbob_f017_i05_d03
% instance = 2, reference value = 9.004871902852600e-001
% function evaluation | indicator value | target hit
1	4.796943251872946e-001	4.897788193684462e-001
112	4.645598919911916e-001	4.677351412871982e-001
132	4.424927853350925e-001	4.466835921509632e-001
137	4.031282937082876e-001	4.073802778041127e-001
147	3.605349615805874e-001	3.630780547701014e-001
166	3.108104040003701e-001	3.162277660168379e-001
168	2.989966396397696e-001	3.019951720402016e-001
177	2.927591250644965e-001	2.951209226666385e-001
181	2.863591036362689e-001	2.884031503126606e-001
196	2.801706306050789e-001	2.818382931264454e-001
198	2.715905805761439e-001	2.754228703338166e-001
199	2.677435877065969e-001	2.691534803926916e-001
210	2.532932139430626e-001	2.570395782768864e-001
217	2.461974683163419e-001	2.511886431509580e-001
218	2.444262345141057e-001	2.454708915685031e-001
233	2.398353760885380e-001	2.398832919019490e-001
281	2.341108097641889e-001	2.344228815319922e-001
311	2.327445447098450e-001	2.344228815319922e-001
%
% index = 972, name = bbob_f014_i07_d03__bbob_f017_i08_d03
% instance = 3, reference value = 7.382322616611740e-001
% function evaluation | indicator value | target hit
1	6.127315074115496e-001	6.165950018614822e-001
51	5.361999176810846e-001	5.370317963702527e-001
79	5.089288142763977e-001	5.128613839913648e-001
82	4.519396855181445e-001	4.570881896148750e-001
100	4.406455400689766e-001	4.466835921509632e-001
143	4.341586037845996e-001	4.365158322401660e-001
208	4.126081603937852e-001	4.168693834703354e-001
242	4.055153366970768e-001	4.073802778041127e-001
311	4.044026701082762e-001	4.073802778041127e-001
%
% index = 973, name = bbob_f014_i09_d03__bbob_f017_i10_d03
% instance = 4, reference value = 8.982864087319890e-001
% function evaluation | indicator value | target hit
1	8.957737979094463e-001	9.120108393559098e-001
26	4.739207595831525e-001	4.786300923226383e-001
47	4.425444399876893e-001	4.466835921509632e-001
66	4.352451206279566e-001	4.365158322401660e-001
76	3.798151166522608e-001	3.801893963205612e-001
85	3.359617511702656e-001	3.388441561392026e-001
107	3.278646388672707e-001	3.311311214825911e-001
118	3.093186988894429e-001	3.162277660168379e-001
131	3.083759945832604e-001	3.090295432513591e-001
256	3.018800594209269e-001	3.019951720402016e-001
311	3.017446842451489e-001	3.019951720402016e-001
%
% index = 974, name = bbob_f014_i11_d03__bbob_f017_i12_d03
% instance = 5, reference value = 9.678685165310610e-001
% function evaluation | indicator value | target hit
1	5.453752162315315e-001	5.495408738576245e-001
77	5.194927831635499e-001	5.248074602497725e-001
101	5.103303771441177e-001	5.128613839913648e-001
104	4.562864104756194e-001	4.570881896148750e-001
114	2.810568234994604e-001	2.818382931264454e-001
120	2.724085736547200e-001	2.754228703338166e-001
125	2.384465412272477e-001	2.398832919019490e-001
136	2.304290747815986e-001	2.344228815319922e-001
138	2.215599530125667e-001	2.238721138568340e-001
140	2.118641944676502e-001	2.137962089502232e-001
142	1.653153369032152e-001	1.659586907437561e-001
143	1.619396952854295e-001	1.621810097358930e-001
146	1.567323077374658e-001	1.584893192461113e-001
154	1.544956823898041e-001	1.548816618912481e-001
167	1.493979952656563e-001	1.513561248436208e-001
168	1.279302926017811e-001	1.288249551693134e-001
172	1.230261744470116e-001	1.230268770812382e-001
176	1.176334305109511e-001	1.202264434617413e-001
181	1.159718109637439e-001	1.174897554939529e-001
186	1.135343387935467e-001	1.148153621496883e-001
187	1.105202206629435e-001	1.122018454301964e-001
223	1.092769284546010e-001	1.096478196143185e-001
235	1.044173022268078e-001	1.047128548050900e-001
246	1.021417516986860e-001	1.023292992280754e-001
251	9.928176512077735e-002	1.000000000000000e-001
262	9.653700254828324e-002	9.772372209558107e-002
276	9.446000821991141e-002	9.549925860214359e-002
308	9.308345239039362e-002	9.332543007969910e-002
311	9.308345239039362e-002	9.332543007969910e-002
%
% index = 975, name = bbob_f014_i13_d03__bbob_f017_i14_d03
% instance = 6, reference value = 9.119266716229421e-001
% function evaluation | indicator value | target hit
1	5.187496361565890e+000	5.248074602497725e+000
92	4.966009363037638e+000	5.011872336272722e+000
99	4.184119947791219e+000	4.265795188015927e+000
104	4.149354349997446e+000	4.168693834703354e+000
106	3.663544843964639e+000	3.715352290971725e+000
114	2.057317497375942e+000	2.089296130854040e+000
148	1.692904457163942e+000	1.698243652461744e+000
165	1.531436104665942e+000	1.548816618912481e+000
226	1.255542757781942e+000	1.258925411794167e+000
254	1.163609096254442e+000	1.174897554939530e+000
263	1.023004815577442e+000	1.023292992280754e+000
311	1.017933245192942e+000	1.023292992280754e+000
%
% index = 976, name = bbob_f014_i15_d03__bbob_f017_i16_d03
% instance = 7, reference value = 8.815898177810740e-001
% function evaluation | indicator value | target hit
1	8.629309772552671e-001	8.709635899560806e-001
78	8.214798204814555e-001	8.317637711026710e-001
79	7.120792258985593e-001	7.244359600749900e-001
82	4.505608500539391e-001	4.570881896148750e-001
99	3.867459514773358e-001	3.890451449942806e-001
113	3.624560010184718e-001	3.630780547701014e-001
134	3.503020263151712e-001	3.548133892335755e-001
140	3.379570894562366e-001	3.388441561392026e-001
178	3.291734643965558e-001	3.311311214825911e-001
180	3.178876217047848e-001	3.235936569296283e-001
