%
% index = 480, name = bbob_f015_i02_d02__bbob_f021_i04_d02
% instance = 1, reference value = 9.266535655375679e-01
% function evaluation | indicator value | target hit
1	3.207963160082568e+00	3.235936569296283e+00
65	2.611276284385436e+00	2.630267991895382e+00
76	2.007633732150407e+00	2.041737944669529e+00
162	1.797819509941568e+00	1.819700858609983e+00
202	1.147979064022568e+00	1.148153621496883e+00
364	1.105490625152568e+00	1.122018454301963e+00
382	1.020071989178068e+00	1.023292992280754e+00
489	9.890259339170678e-01	1.000000000000000e+00
529	8.119541217176153e-01	8.128305161640993e-01
1378	7.586550345617324e-01	7.762471166286917e-01
1380	6.767843043829422e-01	6.918309709189365e-01
1388	6.757761725814883e-01	6.760829753919817e-01
2565	6.572158462784563e-01	6.606934480075960e-01
4551	6.484872787617324e-01	6.606934480075960e-01
%
% index = 481, name = bbob_f015_i03_d02__bbob_f021_i05_d02
% instance = 2, reference value = 9.614673412622510e-01
% function evaluation | indicator value | target hit
1	1.372139116295524e+00	1.380384264602885e+00
53	6.296059920523968e-01	6.309573444801932e-01
247	5.991505517006737e-01	6.025595860743578e-01
267	5.789801593974494e-01	5.888436553555889e-01
272	5.305426552891256e-01	5.370317963702527e-01
290	4.851014586920444e-01	4.897788193684462e-01
353	4.688637075736837e-01	4.786300923226383e-01
388	4.051133009560317e-01	4.073802778041127e-01
430	3.892079538229412e-01	3.981071705534972e-01
444	3.337604240668646e-01	3.388441561392025e-01
448	3.221046005873243e-01	3.235936569296283e-01
513	3.046014920478282e-01	3.090295432513591e-01
542	2.957093349797156e-01	3.019951720402016e-01
548	2.922726481435616e-01	2.951209226666385e-01
593	2.100794023222985e-01	2.137962089502232e-01
667	2.018522249733312e-01	2.041737944669530e-01
694	1.995135580638999e-01	1.995262314968880e-01
808	1.931338471428725e-01	1.949844599758045e-01
858	1.896388477480248e-01	1.905460717963247e-01
965	1.859911965568266e-01	1.862087136662867e-01
987	1.810628101295860e-01	1.819700858609984e-01
1107	1.734405818530349e-01	1.737800828749375e-01
1312	1.695449975491744e-01	1.698243652461744e-01
1387	1.650933350816125e-01	1.659586907437560e-01
1569	1.621248320575034e-01	1.621810097358930e-01
1847	1.583875774637330e-01	1.584893192461113e-01
2188	1.377350857445241e-01	1.380384264602885e-01
2626	1.298427235259001e-01	1.318256738556407e-01
2820	9.351034807981240e-02	9.549925860214359e-02
