%
% index = 1030, name = bbob_f015_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.576270765273940e-001
% function evaluation | indicator value | target hit
1	1.837978224896073e+000	1.862087136662868e+000
87	1.706884081651306e+000	1.737800828749375e+000
99	9.331288653072873e-001	9.332543007969910e-001
167	9.106185049512338e-001	9.120108393559098e-001
189	8.811792176973576e-001	8.912509381337456e-001
231	8.351811958214757e-001	8.511380382023764e-001
311	8.327136413111351e-001	8.511380382023764e-001
%
% index = 1031, name = bbob_f015_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 9.466789036412520e-001
% function evaluation | indicator value | target hit
1	4.676279814805651e+000	4.677351412871983e+000
15	1.911432082946752e+000	1.949844599758045e+000
47	1.766322834860752e+000	1.778279410038923e+000
74	1.249919143358364e+000	1.258925411794167e+000
102	1.181457794855252e+000	1.202264434617413e+000
133	1.116692013641145e+000	1.122018454301963e+000
282	9.404984506956186e-001	9.549925860214360e-001
311	9.404984506956186e-001	9.549925860214360e-001
%
% index = 1032, name = bbob_f015_i07_d03__bbob_f021_i08_d03
% instance = 3, reference value = 9.422355982375150e-001
% function evaluation | indicator value | target hit
1	3.117713956305015e+000	3.162277660168379e+000
97	3.072021999247515e+000	3.090295432513591e+000
102	2.947612593519015e+000	2.951209226666386e+000
263	2.880889167470015e+000	2.884031503126606e+000
311	2.874771047423015e+000	2.884031503126606e+000
%
% index = 1033, name = bbob_f015_i09_d03__bbob_f021_i10_d03
% instance = 4, reference value = 9.270097966372330e-001
% function evaluation | indicator value | target hit
1	1.706477439273233e+000	1.737800828749375e+000
105	1.557150248846233e+000	1.584893192461114e+000
133	1.540429961942733e+000	1.548816618912481e+000
136	1.204282091494233e+000	1.230268770812382e+000
159	9.235647944902442e-001	9.332543007969910e-001
208	9.113478865296397e-001	9.120108393559098e-001
311	8.925530207374401e-001	9.120108393559098e-001
%
% index = 1034, name = bbob_f015_i11_d03__bbob_f021_i12_d03
% instance = 5, reference value = 8.993477180710560e-001
% function evaluation | indicator value | target hit
1	1.179707066766056e+000	1.202264434617413e+000
71	5.864736846249136e-001	5.888436553555889e-001
93	5.625957774546552e-001	5.754399373371569e-001
102	5.304225807411573e-001	5.370317963702527e-001
107	5.241616727129135e-001	5.248074602497725e-001
113	4.985074103839901e-001	5.011872336272722e-001
140	4.832272449741749e-001	4.897788193684462e-001
141	4.730473837199042e-001	4.786300923226383e-001
162	4.559741621892665e-001	4.570881896148750e-001
164	4.202801662664865e-001	4.265795188015927e-001
190	4.119709930646585e-001	4.168693834703354e-001
209	4.004818816769562e-001	4.073802778041127e-001
233	3.972754322504327e-001	3.981071705534973e-001
261	3.873080537858326e-001	3.890451449942806e-001
284	3.779630063701637e-001	3.801893963205612e-001
305	3.644984476669593e-001	3.715352290971726e-001
308	3.549058119442760e-001	3.630780547701014e-001
311	3.549058119442760e-001	3.630780547701014e-001
%
% index = 1035, name = bbob_f015_i13_d03__bbob_f021_i14_d03
% instance = 6, reference value = 9.380794467437830e-001
% function evaluation | indicator value | target hit
1	1.233187516494283e+000	1.258925411794167e+000
45	1.101113769073283e+000	1.122018454301963e+000
72	9.427696939772829e-001	9.549925860214360e-001
79	8.376182784856291e-001	8.511380382023764e-001
103	8.073096040772148e-001	8.128305161640993e-001
112	6.887217972445698e-001	6.918309709189364e-001
133	6.453217105967408e-001	6.456542290346555e-001
148	5.627098063660709e-001	5.754399373371569e-001
150	5.617867658142639e-001	5.623413251903491e-001
311	5.522199456602220e-001	5.623413251903491e-001
%
% index = 1036, name = bbob_f015_i15_d03__bbob_f021_i16_d03
% instance = 7, reference value = 9.766113621713640e-001
% function evaluation | indicator value | target hit
1	3.181361357393286e-001	3.235936569296283e-001
16	2.899766304576240e-001	2.951209226666385e-001
44	2.776009164741787e-001	2.818382931264454e-001
59	2.739464165937550e-001	2.754228703338166e-001
60	2.369210921973420e-001	2.398832919019490e-001
76	2.324098428162915e-001	2.344228815319922e-001
78	2.230966156531653e-001	2.238721138568340e-001
130	2.167460268052609e-001	2.187761623949552e-001
134	2.135754436282894e-001	2.137962089502232e-001
178	2.086193564988442e-001	2.089296130854039e-001
311	2.084551242392517e-001	2.089296130854039e-001
%
% index = 1037, name = bbob_f015_i17_d03__bbob_f021_i18_d03
% instance = 8, reference value = 9.794124412600570e-001
% function evaluation | indicator value | target hit
1	1.747960141342557e+000	1.778279410038923e+000
311	1.747960141342557e+000	1.778279410038923e+000
%
% index = 1038, name = bbob_f015_i19_d03__bbob_f021_i21_d03
% instance = 9, reference value = 9.334691423354030e-001
% function evaluation | indicator value | target hit
1	1.762823155148903e+000	1.778279410038923e+000
74	1.607310919312403e+000	1.621810097358930e+000
99	1.401947636954403e+000	1.412537544622754e+000
311	1.389742937987903e+000	1.412537544622754e+000
%
% index = 1039, name = bbob_f015_i21_d03__bbob_f021_i22_d03
% instance = 10, reference value = 9.563327063388770e-001
% function evaluation | indicator value | target hit
1	6.557505407135862e+000	6.606934480075959e+000
311	6.557505407135862e+000	6.606934480075959e+000
